Delivery person ID,Age group(Delivery person),Delivery person rating,Rseturant latitude,Resturant longitude,Delivery location latitude,Delivery location longitude,Type of order,Type of vechicle,Temperature,Humidity,Precipitation,Weather description,Traffic level,Distance(km),Target(mins)
CHENRES20DEL01,21-30,4.6,12.975996,80.221898,13.015996,80.261898,Buffet ,motorcycle ,28.51,82,0,overcast clouds,Moderate,7.96,28.28333333
COIMBRES010DEL01,21-30,4.6,11.003008,76.97544,11.043008,77.01544,Snack ,scooter ,28.34,75,0,overcast clouds,Moderate,4.6,29.03333333
COIMBRES18DEL02,31-40,5,11.02091,76.940432,11.04091,76.960432,Meal ,motorcycle ,23.91,64,0,haze,Low,14.83,16.28333333
CHENRES05DEL02,15-20,5,13.058616,80.264151,13.108616,80.314151,Snack ,electric_scooter ,26.33,82,0.36,light rain,Very High,28.41,58.71666667
CHENRES07DEL02,15-20,4.9,13.081878,80.248519,13.211878,80.378519,Meal ,motorcycle ,27.99,65,0,haze,Very High,27.44,71.86666667
VADRES03DEL02,21-30,4.6,22.32,73.17,22.45,73.3,Drinks ,motorcycle ,20.7,66,0,clear sky,High,0,51.41666667
KOLRES15DEL01,31-40,5,22.552672,88.352885,22.592672,88.392885,Drinks ,scooter ,20.48,68,0,clear sky,Moderate,0,36.83333333
COIMBRES20DEL03,21-30,4.8,10.994136,76.963303,11.054136,77.023303,Buffet ,scooter ,28.01,65,0,haze,High,3.09,34.96666667
MYSRES08DEL01,21-30,4.4,12.297954,76.665169,12.307954,76.675169,Meal ,motorcycle ,22.14,60,0,haze,Very Low,3.83,7.433333333
AURGRES09DEL02,21-30,4.4,19.874103,75.368419,19.894103,75.388419,Snack ,motorcycle ,23.99,64,0,haze,Low,28.16,17.08333333
KOLRES04DEL02,21-30,4.6,22.538731,88.364878,22.668731,88.494878,Drinks ,scooter ,25.48,43,0,clear sky,Very High,23.47,73.65
INDORES01DEL03,15-20,4.8,22.695207,75.866059,22.785207,75.956059,Drinks ,scooter ,23.81,29,0,clear sky,Very High,16,56.36666667
VADRES19DEL02,31-40,4.4,22.311844,73.165081,22.391844,73.245081,Meal ,motorcycle ,22.35,50,0,clear sky,High,0,34.46666667
JAPRES05DEL02,21-30,4.5,26.905287,75.794592,27.035287,75.924592,Drinks ,electric_scooter ,28.05,53,0,clear sky,Very High,2.37,76.85
PUNERES17DEL01,31-40,4.6,18.530963,73.828972,18.540963,73.838972,Meal ,motorcycle ,22.81,60,0,haze,Low,16.73,11.48333333
KOCRES11DEL02,21-30,5,10.006881,76.345397,10.086881,76.425397,Buffet ,motorcycle ,23.67,39,0,clear sky,High,32.34,42.3
MUMRES02DEL03,31-40,4.8,19.221315,72.862381,19.311315,72.952381,Snack ,motorcycle ,22.1,60,0,haze,Very High,3.86,82.36666667
HYDRES17DEL01,31-40,4.9,17.451976,78.385883,17.461976,78.395883,Buffet ,scooter ,26.33,82,0.36,light rain,Low,20.2,15
LUDHRES05DEL01,21-30,4.2,30.905562,75.832841,30.975562,75.902841,Drinks ,motorcycle ,22.29,42,0,clear sky,High,4.37,48.4
INDORES18DEL02,21-30,4.5,22.753839,75.897429,22.773839,75.917429,Meal ,motorcycle ,20.58,68,0,clear sky,Low,0,13.61666667
BHPRES16DEL02,21-30,4.6,23.264015,77.408236,23.344015,77.488236,Buffet ,motorcycle ,23.21,72,0,haze,High,29.68,37.66666667
MYSRES12DEL02,31-40,4.3,12.284747,76.625861,12.414747,76.755861,Meal ,motorcycle ,22.18,44,0,clear sky,Very High,8.69,50.46666667
PUNERES02DEL01,31-40,4.1,18.55144,73.804855,18.59144,73.844855,Drinks ,motorcycle ,22.4,74,0,haze,Moderate,10.27,35.78333333
BANGRES12DEL01,31-40,4.9,12.939496,77.625999,12.979496,77.665999,Snack ,electric_scooter ,20.38,67,0,clear sky,Moderate,18.15,31.06666667
INDORES08DEL02,31-40,4.5,22.725748,75.898497,22.805747,75.978497,Meal ,motorcycle ,22.63,73,0,haze,High,29.32,39.6
BANGRES19DEL02,21-30,4.2,12.914264,77.6784,13.044264,77.8084,Buffet ,motorcycle ,22.92,60,0,haze,Very High,4.9,81.56666667
MYSRES03DEL02,21-30,4.8,12.299524,76.64262,12.319524,76.66262,Buffet ,scooter ,27.77,57,0,smoke,Low,19.39,18.28333333
BANGRES15DEL01,31-40,4.9,12.975377,77.696664,13.045377,77.766664,Drinks ,motorcycle ,27.93,54,0,clear sky,High,12.73,48.05
HYDRES01DEL03,21-30,4.8,17.410371,78.437225,17.470371,78.497225,Drinks ,motorcycle ,20.54,67,0,clear sky,High,2.58,42.26666667
MUMRES02DEL01,21-30,4.6,19.221315,72.862381,19.231315,72.872381,Buffet ,scooter ,22.29,43,0,clear sky,Low,26.84,18.08333333
MUMRES04DEL02,21-30,4.9,19.254567,72.848923,19.334567,72.928923,Snack ,motorcycle ,20.27,63,0,scattered clouds,Very High,3.67,68.03333333
MYSRES09DEL01,21-30,4.9,12.323194,76.630583,12.333194,76.640583,Snack ,motorcycle ,26.29,82,0.4,light rain,Very Low,27.23,13.95
INDORES16DEL01,31-40,4.6,22.744648,75.894377,22.854648,76.004377,Drinks ,scooter ,26.27,82,0.43,light rain,Very High,10.95,56.93333333
RANCHIRES20DEL01,21-30,4.6,23.39925,85.390464,23.46925,85.460464,Snack ,motorcycle ,26.48,81,0.21,light rain,Low,0,23.11666667
HYDRES12DEL02,31-40,4.7,17.429585,78.392621,17.559585,78.522621,Buffet ,scooter ,22.76,60,0,haze,Very High,25.39,71.68333333
KOLRES12DEL02,31-40,4.7,22.551084,88.354127,22.681084,88.484127,Snack ,motorcycle ,23.97,64,0,haze,Very High,11.67,68.03333333
MUMRES12DEL01,31-40,4.5,19.207222,72.972281,19.277222,73.042281,Buffet ,motorcycle ,25.92,73,0,haze,Moderate,14.68,32.55
HYDRES18DEL01,31-40,4.7,17.450851,78.379347,17.520851,78.449347,Snack ,motorcycle ,22.75,49,0,clear sky,High,18.18,46.9
VADRES05DEL03,31-40,4.9,22.310526,73.170937,22.400526,73.260937,Meal ,scooter ,27.86,57,0,smoke,High,3.9,33.4
COIMBRES14DEL02,21-30,4.8,11.003681,76.975525,11.023681,76.995525,Drinks ,scooter ,23.03,48,0,clear sky,Low,18.69,21.86666667
PUNERES18DEL03,21-30,4.9,18.593481,73.785901,18.683481,73.875901,Meal ,scooter ,23,42,0,clear sky,High,28.07,42.38333333
MUMRES08DEL01,31-40,4.7,19.065838,72.832658,19.175838,72.942658,Drinks ,scooter ,23.39,47,0,clear sky,Very High,12.59,72.66666667
PUNERES13DEL01,21-30,4.6,18.56245,73.916619,18.60245,73.956619,Meal ,motorcycle ,24.01,38,0,clear sky,High,27.56,35.15
KNPRES16DEL02,31-40,4.5,26.482581,80.315628,26.612581,80.445628,Snack ,motorcycle ,26.37,82,0.31,light rain,Very High,21.35,71.08333333
PUNERES09DEL02,31-40,4.6,18.536562,73.896485,18.616562,73.976485,Snack ,motorcycle ,22.89,60,0,haze,Very High,3.87,62.61666667
LUDHRES06DEL02,31-40,4.6,30.895204,75.822103,30.915204,75.842103,Snack ,motorcycle ,20.7,68,0,clear sky,Low,0,15.71666667
HYDRES20DEL02,21-30,4.6,17.483216,78.552111,17.533216,78.602111,Meal ,motorcycle ,25.97,65,0,haze,Moderate,15.88,25.93333333
MYSRES02DEL02,31-40,4.8,12.304569,76.643622,12.384569,76.723622,Buffet ,motorcycle ,26.12,73,0,haze,High,18.25,41.8
INDORES02DEL03,31-40,4.6,22.651847,75.881991,22.741847,75.971991,Drinks ,motorcycle ,22.09,60,0,haze,High,8.05,41.11666667
COIMBRES19DEL01,21-30,4.7,11.022298,76.998349,11.062298,77.038349,Drinks ,motorcycle ,22.14,73,0,haze,Low,20.42,29.7
COIMBRES08DEL01,21-30,4.6,11.001852,76.976268,11.111852,77.086268,Snack ,scooter ,28.27,82,0,mist,Very High,11.77,51.66666667
INDORES06DEL02,31-40,4,22.728163,75.884212,22.778163,75.934212,Snack ,scooter ,23.37,46,0,haze,Moderate,22.12,34.46666667
BANGRES03DEL01,21-30,4.4,12.979166,77.640709,13.089166,77.750709,Meal ,motorcycle ,21.23,60,0,haze,Very High,8.97,49.63333333
CHENRES07DEL01,21-30,4.7,13.081878,80.248519,13.121878,80.288519,Snack ,scooter ,26.31,82,0.38,light rain,Moderate,6.03,35.31666667
JAPRES08DEL03,21-30,3.6,26.910262,75.783013,26.940262,75.813013,Meal ,motorcycle ,23.06,60,0,haze,Moderate,31.41,26.53333333
AURGRES05DEL02,21-30,4.9,19.875522,75.367127,20.005522,75.497127,Buffet ,scooter ,26.14,73,0,haze,Very High,0,54.55
HYDRES03DEL02,31-40,4,17.422819,78.449578,17.442819,78.469578,Drinks ,motorcycle ,27.83,57,0,smoke,Low,25.52,24.35
COIMBRES15DEL02,31-40,4.4,11.006686,76.951736,11.136686,77.081736,Meal ,motorcycle ,26.31,82,0.38,light rain,Very High,22.02,58.28333333
INDORES11DEL01,31-40,4.9,22.751234,75.88949,22.861234,75.99949,Snack ,motorcycle ,26.44,81,0.25,light rain,High,13.16,48
MUMRES06DEL03,21-30,4.6,19.055831,72.833984,19.115831,72.893984,Snack ,scooter ,24.96,73,0,mist,High,0,49.25
SURRES07DEL03,21-30,4.1,21.170798,72.790489,21.200798,72.820489,Snack ,motorcycle ,28.21,82,0,mist,Low,21.74,23.51666667
ALHRES07DEL01,21-30,4.6,25.449659,81.839744,25.559659,81.949744,Snack ,motorcycle ,28.03,65,0,haze,Very High,3.75,57.65
HYDRES20DEL02,21-30,5,17.483216,78.552111,17.503216,78.572111,Buffet ,motorcycle ,27.99,65,0,haze,Low,2.56,17.18333333
CHENRES02DEL01,15-20,4.8,13.086438,80.220672,13.096438,80.230672,Snack ,scooter ,26.35,82,0.33,light rain,Low,13.97,19.86666667
KOLRES19DEL03,31-40,4.4,22.5491,88.400467,22.6091,88.460467,Meal ,scooter ,22.92,28,0,clear sky,Moderate,2.15,27.28333333
KOLRES05DEL01,21-30,4.8,22.527893,88.368628,22.537893,88.378628,Meal ,motorcycle ,22.61,60,0,haze,Very Low,0,10.51666667
JAPRES20DEL02,21-30,4.6,26.956431,75.776649,27.036431,75.856649,Snack ,motorcycle ,20.7,68,0,clear sky,High,2.17,40.28333333
HYDRES12DEL01,21-30,4.8,17.429585,78.392621,17.439585,78.402621,Meal ,motorcycle ,20.7,68,0,clear sky,Low,7.03,12.51666667
ALHRES14DEL01,21-30,4.2,25.459775,81.834841,25.499775,81.874841,Drinks ,motorcycle ,20.19,83,0,mist,Low,15.76,29.28333333
MYSRES01DEL03,21-30,5,12.311072,76.654878,12.371072,76.714878,Drinks ,motorcycle ,23.93,29,0,clear sky,High,15.76,50.36666667
MYSRES01DEL03,21-30,4.5,12.311072,76.654878,12.371072,76.714878,Snack ,motorcycle ,23.67,46,0,haze,High,9.38,45.36666667
RANCHIRES010DEL03,21-30,4.9,23.354422,85.3329,23.414422,85.3929,Meal ,motorcycle ,22.08,60,0,haze,Moderate,29.77,30.13333333
JAPRES01DEL02,31-40,4.8,26.90519,75.810753,27.03519,75.940753,Drinks ,motorcycle ,23.95,28,0,clear sky,Very High,10.31,66.25
JAPRES12DEL03,31-40,5,26.902908,75.792934,26.962908,75.852934,Drinks ,scooter ,28,57,0,smoke,High,1.97,43.61666667
INDORES12DEL01,21-30,4.9,22.74806,75.8934,22.75806,75.9034,Drinks ,electric_scooter ,26.96,57,0,smoke,Very Low,20.38,19.61666667
JAPRES15DEL01,15-20,4.8,26.891191,75.802083,27.001191,75.912083,Buffet ,motorcycle ,22.83,73,0,haze,Very High,15.93,52.91666667
MUMRES11DEL02,21-30,4.9,18.994237,72.825553,19.074237,72.905553,Drinks ,motorcycle ,23.92,29,0,clear sky,High,24.34,51.26666667
MUMRES18DEL03,31-40,3.5,19.1093,72.825451,19.1993,72.915451,Meal ,electric_scooter ,22.08,60,0,haze,Very High,7.62,74.85
BANGRES02DEL01,31-40,4.6,12.970221,77.645396,13.010221,77.685396,Snack ,motorcycle ,21.14,78,0,mist,Moderate,27.73,29.21666667
JAPRES03DEL03,31-40,4.9,26.913483,75.803139,27.053483,75.943139,Drinks ,scooter ,28.24,81,0,mist,Very High,6.26,67.6
INDORES07DEL03,31-40,4,22.722634,75.886959,22.752634,75.916959,Meal ,motorcycle ,27.18,57,0,smoke,Moderate,15.8,22.73333333
RANCHIRES09DEL02,21-30,4.9,23.351058,85.325731,23.431058,85.405731,Buffet ,motorcycle ,23.72,28,0,clear sky,High,11.38,42.15
CHENRES14DEL02,31-40,4.8,13.026279,80.174568,13.076279,80.224568,Snack ,motorcycle ,25.89,73,0,haze,High,20.12,39.83333333
MUMRES05DEL02,21-30,3.3,18.927584,72.832585,19.007584,72.912585,Buffet ,electric_scooter ,23.4,46,0,haze,High,18.31,49.18333333
JAPRES08DEL03,31-40,4.9,26.910262,75.783013,27.000262,75.873013,Buffet ,scooter ,22.76,48,0,clear sky,High,9.36,43.88333333
COIMBRES12DEL01,31-40,4.1,11.000762,76.981876,11.040762,77.021876,Drinks ,motorcycle ,24,64,0,haze,Moderate,10.37,33.33333333
JAPRES16DEL02,21-30,4.6,26.849596,75.800512,26.899596,75.850512,Buffet ,scooter ,20.74,68,0,clear sky,Moderate,16.78,29.45
PUNERES17DEL02,21-30,4.7,18.530963,73.828972,18.610963,73.908972,Snack ,scooter ,22.92,73,0,haze,Very High,5.29,51.5
VADRES20DEL02,31-40,4.8,22.311358,73.164798,22.331358,73.184798,Buffet ,motorcycle ,26.31,82,0.38,light rain,Low,15.19,15.38333333
MYSRES09DEL03,31-40,4.7,12.323194,76.630583,12.383194,76.690583,Snack ,motorcycle ,20.08,83,0,mist,High,21.31,35.26666667
BANGRES08DEL01,21-30,4.6,12.906229,77.596791,13.016229,77.706791,Buffet ,motorcycle ,22.52,60,0,haze,Very High,0,60.96666667
RANCHIRES04DEL02,21-30,4.9,23.359033,85.325347,23.379033,85.345347,Buffet ,motorcycle ,22.61,60,0,haze,Low,27.05,25.45
HYDRES13DEL01,31-40,4.6,17.431477,78.40035,17.541477,78.51035,Buffet ,motorcycle ,28.35,76,0.17,light rain,Very High,5.58,64.71666667
BANGRES12DEL02,21-30,4.8,12.939496,77.625999,12.959496,77.645999,Buffet ,motorcycle ,12.86,89,0,clear sky,Low,7.93,18.4
HYDRES04DEL01,31-40,4.8,17.411028,78.329645,17.451028,78.369645,Meal ,motorcycle ,25.58,42,0,clear sky,Moderate,28.92,23.45
DEHRES16DEL03,31-40,4.7,30.342509,78.061187,30.482509,78.201187,Drinks ,scooter ,22.81,74,0,haze,Very High,20.62,118.2333333
KNPRES01DEL03,21-30,4.9,26.483672,80.320708,26.573672,80.410708,Snack ,motorcycle ,25.4,38,0,clear sky,Very High,4.53,53.85
PUNERES02DEL02,31-40,4.6,18.55144,73.804855,18.57144,73.824855,Drinks ,motorcycle ,23.83,46,0,haze,Low,8.02,26.5
BANGRES07DEL03,21-30,4.8,12.978453,77.643685,13.008453,77.673685,Drinks ,motorcycle ,28.85,67,0,broken clouds,Moderate,30.7,38.13333333
AGRRES20DEL01,31-40,4.7,27.158822,78.045359,27.268822,78.155359,Snack ,motorcycle ,28.01,57,0,smoke,Very High,14.29,54.56666667
JAPRES11DEL02,31-40,4.7,26.90294,75.793007,26.98294,75.873007,Drinks ,motorcycle ,25.81,73,0,haze,High,22.57,48.78333333
GOARES18DEL01,31-40,5,15.49395,73.827423,15.60395,73.937423,Drinks ,motorcycle ,20.71,68,0,clear sky,Very High,3.46,65.61666667
MUMRES19DEL01,31-40,5,19.131141,72.813074,19.14114,72.823074,Snack ,scooter ,26.31,82,0.38,light rain,Low,7.29,24.35
COIMBRES01DEL03,31-40,4.6,11.016298,76.972076,11.046298,77.002076,Snack ,motorcycle ,22.27,44,0,clear sky,Moderate,13.03,26.98333333
MYSRES20DEL03,21-30,4.9,12.337978,76.616792,12.397978,76.676792,Drinks ,scooter ,20.54,68,0,clear sky,Moderate,0,32.98333333
INDORES04DEL03,31-40,4.4,22.753659,75.903365,22.843659,75.993365,Buffet ,motorcycle ,23.37,71,0,haze,High,12.35,35.58333333
MYSRES13DEL03,21-30,4.7,12.310972,76.659264,12.370972,76.719264,Meal ,motorcycle ,22.22,44,0,clear sky,High,10.37,31.76666667
JAPRES16DEL02,21-30,5,26.849596,75.800512,26.899596,75.850512,Drinks ,electric_scooter ,24.92,73,0,mist,Moderate,2.69,36.46666667
BANGRES11DEL01,21-30,4.5,12.934365,77.616155,12.944365,77.626155,Meal ,electric_scooter ,27.64,55,0,clear sky,Low,22.38,15.28333333
INDORES08DEL03,21-30,4.6,22.725748,75.898497,22.815748,75.988497,Snack ,motorcycle ,26.44,81,0.25,light rain,High,0,43.7
MUMRES03DEL02,31-40,4.4,19.22384,72.841347,19.35384,72.971347,Buffet ,motorcycle ,25.97,73,0,haze,Very High,0,101.1333333
INDORES01DEL02,31-40,4.6,22.695207,75.866059,22.715207,75.886059,Drinks ,motorcycle ,25.82,73,0,haze,Low,18.48,23.15
COIMBRES12DEL03,21-30,5,11.000762,76.981876,11.090762,77.071876,Drinks ,motorcycle ,25.44,42,0,clear sky,High,17.5,49.4
PUNERES08DEL03,21-30,4.8,18.53408,73.89852,18.59408,73.95852,Snack ,motorcycle ,22.14,60,0,haze,High,9.62,45.21666667
COIMBRES20DEL02,31-40,4.6,10.994136,76.963303,11.044136,77.013303,Buffet ,motorcycle ,27.99,65,0,haze,Moderate,16.11,29.4
KNPRES09DEL01,31-40,4,26.473698,80.352677,26.543698,80.422677,Buffet ,scooter ,26.27,82,0.43,light rain,High,11.03,39.73333333
INDORES15DEL02,31-40,4.8,22.760072,75.892574,22.810072,75.942574,Buffet ,electric_scooter ,28.56,81,0,mist,Moderate,12.89,30.33333333
KOLRES010DEL01,21-30,4.9,22.538999,88.322337,22.608999,88.392336,Meal ,scooter ,23.33,72,0,haze,High,0,39.83333333
CHENRES12DEL01,31-40,4.8,12.972793,80.249982,12.982793,80.259982,Buffet ,motorcycle ,28,65,0,haze,Low,7.9,16.43333333
BANGRES11DEL03,21-30,4.9,12.934365,77.616155,12.964365,77.646155,Drinks ,motorcycle ,25.3,43,0,clear sky,Moderate,8.94,36.1
CHENRES16DEL02,31-40,4.6,13.049645,80.242268,13.099645,80.292268,Snack ,scooter ,24.94,73,0,mist,Moderate,3.99,29.33333333
KOLRES03DEL02,31-40,4.8,22.526461,88.364453,22.546461,88.384453,Drinks ,scooter ,23.17,72,0,haze,Low,17.3,24.8
ALHRES08DEL01,31-40,4.7,25.450329,81.834279,25.520329,81.904279,Buffet ,scooter ,22.6,49,0,clear sky,High,2.69,42.23333333
SURRES13DEL01,21-30,4.9,21.170096,72.789122,21.180096,72.799122,Drinks ,motorcycle ,22.79,73,0,haze,Very Low,12.31,18.78333333
BANGRES09DEL02,21-30,4.5,12.934179,77.615797,12.984179,77.665797,Drinks ,scooter ,20.01,83,0,mist,High,6.67,45.98333333
PUNERES18DEL03,15-20,5,18.593481,73.785901,18.623481,73.815901,Snack ,motorcycle ,22.71,49,0,clear sky,Low,11.04,21.86666667
BANGRES05DEL02,31-40,4.6,12.970324,77.645748,13.020324,77.695748,Meal ,motorcycle ,25.9,73,0,haze,High,8.02,33.33333333
RANCHIRES04DEL01,21-30,4.9,23.359033,85.325347,23.399033,85.365347,Meal ,motorcycle ,23.93,64,0,haze,Moderate,17.97,27.35
PUNERES03DEL01,31-40,4.8,18.554382,73.798206,18.624382,73.868206,Buffet ,scooter ,22.25,44,0,clear sky,Very High,6.4,51.81666667
COIMBRES13DEL03,21-30,5,11.003669,76.976494,11.033669,77.006494,Buffet ,scooter ,24.9,43,0,clear sky,Low,20.24,20.93333333
VADRES14DEL01,31-40,4.3,22.311603,73.165012,22.421603,73.275012,Snack ,electric_scooter ,23.9,29,0,clear sky,High,19.16,43.85
INDORES13DEL03,31-40,4.9,22.745049,75.892471,22.835049,75.982471,Buffet ,motorcycle ,23.53,29,0,clear sky,High,33.95,37.48333333
SURRES11DEL02,21-30,4.8,21.157735,72.768778,21.287735,72.898778,Drinks ,motorcycle ,22.59,73,0,haze,Very High,26.79,62.13333333
JAPRES08DEL03,31-40,4.8,26.910262,75.783013,27.050262,75.923013,Meal ,scooter ,22.88,48,0,clear sky,Very High,31.93,55.91666667
JAPRES20DEL02,21-30,4.6,26.956431,75.776649,27.086431,75.906649,Meal ,scooter ,22.57,60,0,haze,Very High,12.44,63.9
BANGRES04DEL01,21-30,4.9,12.98041,77.640489,13.05041,77.710489,Buffet ,motorcycle ,26.2,73,0,haze,High,16.68,38.13333333
PUNERES14DEL03,21-30,4.6,18.516216,73.842527,18.606216,73.932527,Buffet ,motorcycle ,20.46,68,0,clear sky,Very High,31.89,52.66666667
HYDRES14DEL02,31-40,4.8,17.426228,78.407495,17.556228,78.537495,Meal ,motorcycle ,27.99,57,0,smoke,Very High,24.96,56.81666667
COIMBRES14DEL02,31-40,4.7,11.003681,76.975525,11.133681,77.105525,Meal ,motorcycle ,20.27,62,0,scattered clouds,Very High,2.2,53.45
MYSRES12DEL01,21-30,4.9,12.284747,76.625861,12.294747,76.635861,Drinks ,motorcycle ,26.48,81,0.21,light rain,Very Low,8.82,17.23333333
MUMRES11DEL01,31-40,4.8,18.994237,72.825553,19.034237,72.865553,Meal ,motorcycle ,25.89,73,0,haze,Moderate,10.95,32.96666667
RANCHIRES20DEL01,21-30,4.8,23.39925,85.390464,23.46925,85.460464,Buffet ,scooter ,24.97,73,0,mist,Low,0,21.15
COIMBRES06DEL02,21-30,4.1,11.021278,76.995017,11.041278,77.015017,Snack ,motorcycle ,20.09,83,0,mist,Low,8.39,19.95
SURRES01DEL02,31-40,4.6,21.186438,72.794115,21.236438,72.844115,Drinks ,motorcycle ,22.58,60,0,haze,Moderate,5.98,34.23333333
HYDRES09DEL02,21-30,4.6,17.431668,78.408321,17.451668,78.428321,Snack ,scooter ,28,65,0,haze,Low,10.79,24.1
RANCHIRES06DEL02,31-40,4.5,23.357804,85.325146,23.407804,85.375146,Buffet ,motorcycle ,28,57,0,smoke,High,32.21,38.28333333
HYDRES13DEL02,15-20,4.5,17.431477,78.40035,17.561477,78.53035,Drinks ,motorcycle ,23.8,39,0,clear sky,Very High,15.8,71.76666667
KOLRES13DEL02,31-40,4,22.553227,88.353273,22.633227,88.433273,Meal ,motorcycle ,23.3,71,0,haze,High,8.49,42.15
MUMRES010DEL01,21-30,4.2,19.003517,72.82765,19.043517,72.86765,Buffet ,motorcycle ,20.59,68,0,clear sky,Moderate,8.98,34.88333333
LUDHRES16DEL01,31-40,4.1,30.895817,75.813112,30.935817,75.853112,Snack ,motorcycle ,28.32,82,0,overcast clouds,Low,2.41,23.8
BANGRES12DEL01,21-30,4.9,12.939496,77.625999,12.949496,77.635999,Buffet ,motorcycle ,27.97,65,0,haze,Very Low,13.96,13
MYSRES01DEL01,21-30,4.6,12.311072,76.654878,12.381072,76.724878,Drinks ,motorcycle ,26.33,82,0.36,light rain,High,10.91,42.55
CHENRES07DEL02,31-40,5,13.081878,80.248519,13.131878,80.298519,Meal ,motorcycle ,28.2,82,0,mist,High,24.84,35.3
KOLRES11DEL02,31-40,4.5,22.577821,88.400581,22.707821,88.530581,Snack ,motorcycle ,22.76,48,0,clear sky,Very High,0,60.21666667
CHENRES02DEL01,31-40,4.9,13.086438,80.220672,13.096438,80.230672,Snack ,motorcycle ,20.71,68,0,clear sky,Low,16.78,19.86666667
PUNERES17DEL02,21-30,4.6,18.530963,73.828972,18.610963,73.908972,Snack ,scooter ,25.93,73,0,haze,Very High,2.26,51.48333333
COIMBRES14DEL01,31-40,4.9,11.003681,76.975525,11.013681,76.985525,Buffet ,scooter ,23,48,0,clear sky,Very Low,8.86,11.15
MYSRES07DEL01,15-20,5,12.325461,76.632278,12.365461,76.672278,Buffet ,motorcycle ,23.61,47,0,clear sky,Moderate,2.09,26.36666667
COIMBRES010DEL01,31-40,4.7,11.003008,76.97544,11.013008,76.98544,Meal ,scooter ,23.43,73,0,haze,Very Low,28.62,7.9
PUNERES02DEL02,31-40,4.9,18.55144,73.804855,18.68144,73.934855,Snack ,motorcycle ,23.91,64,0,haze,Very High,27.97,75.66666667
PUNERES05DEL02,21-30,4.9,18.543626,73.905101,18.673626,74.035101,Drinks ,motorcycle ,20.29,63,0,scattered clouds,Very High,12.93,66.78333333
BANGRES18DEL01,31-40,4.7,12.913041,77.683237,12.953041,77.723237,Buffet ,scooter ,22.22,44,0,clear sky,High,24.03,45.56666667
VADRES06DEL02,15-20,4.9,22.31279,73.170283,22.44279,73.300283,Drinks ,motorcycle ,22.19,60,0,haze,High,18.86,52.6
RANCHIRES05DEL01,31-40,3.9,23.355164,85.324097,23.465164,85.434097,Drinks ,scooter ,24.18,46,0,haze,High,18.3,50.63333333
INDORES20DEL03,31-40,4.7,22.732225,75.874765,22.822225,75.964765,Drinks ,scooter ,24.95,73,0,mist,High,19.3,45.18333333
INDORES03DEL02,21-30,4,22.751857,75.866699,22.831857,75.946699,Drinks ,scooter ,26.48,81,0.21,light rain,High,15.66,55.9
JAPRES07DEL01,31-40,4.2,26.766536,75.837333,26.836536,75.907333,Buffet ,motorcycle ,22.86,60,0,haze,High,17.94,35.35
SURRES16DEL03,21-30,4.7,21.160437,72.774209,21.250437,72.864209,Snack ,motorcycle ,22.16,60,0,haze,High,0,51.38333333
HYDRES14DEL03,31-40,4.2,17.426228,78.407495,17.486228,78.467495,Buffet ,motorcycle ,24.94,73,0,mist,High,6.91,43.98333333
INDORES14DEL03,21-30,4.5,22.761593,75.886362,22.791593,75.916362,Snack ,scooter ,27.71,57,0,smoke,Low,23.77,25.75
BANGRES07DEL02,31-40,4.6,12.978453,77.643685,13.108453,77.773685,Meal ,motorcycle ,24.92,73,0,mist,Very High,16.89,47.98333333
SURRES18DEL03,31-40,4.7,21.149834,72.778666,21.239834,72.868666,Drinks ,scooter ,22.22,73,0,haze,High,2.48,50.01666667
MUMRES16DEL01,31-40,4.8,19.120083,72.907385,19.130083,72.917385,Drinks ,motorcycle ,25.72,37,0,clear sky,Low,5.07,25.03333333
SURRES010DEL03,21-30,4.9,21.17106,72.789292,21.20106,72.819292,Snack ,motorcycle ,22.48,73,0,haze,Low,0,23.15
AGRRES14DEL01,31-40,4.3,27.16185,78.040165,27.20185,78.080165,Snack ,motorcycle ,28.41,81,0,mist,High,16.02,42.28333333
BANGRES17DEL02,31-40,4.6,12.972532,77.608179,13.052532,77.688179,Meal ,motorcycle ,20.08,83,0,mist,Very High,15.45,52.01666667
HYDRES09DEL02,21-30,4.6,17.431668,78.408321,17.481668,78.458321,Snack ,motorcycle ,20.7,68,0,clear sky,High,1.88,46.95
CHENRES08DEL01,31-40,4.9,13.022394,80.242439,13.032394,80.252439,Meal ,scooter ,8.99,84,0,clear sky,Very Low,6.79,8.766666667
